Customer ID,Price,Country,Frequency,Cluster
16924.0,271.91,United Kingdom,4,0
16925.0,42.96,United Kingdom,1,0
16926.0,733.41,United Kingdom,6,0
16927.0,17.44,United Kingdom,3,0
16928.0,993.01,United Kingdom,33,0
16929.0,160.13,United Kingdom,7,0
16930.0,87.74,United Kingdom,3,0
16931.0,2082.9,United Kingdom,23,3
16932.0,332.8,United Kingdom,3,0
16933.0,988.88,United Kingdom,16,0
16934.0,573.46,United Kingdom,7,0
16935.0,143.88,United Kingdom,3,0
16936.0,265.83,United Kingdom,2,0
16937.0,101.45,United Kingdom,1,0
16938.0,2212.02,United Kingdom,10,3
16939.0,145.23,United Kingdom,3,0
16940.0,1306.59,United Kingdom,11,0
16941.0,5.5,United Kingdom,1,0
16942.0,849.7,United Kingdom,10,0
16943.0,1190.66,United Kingdom,7,0
16944.0,41.28,United Kingdom,1,0
16945.0,1001.96,United Kingdom,35,0
16946.0,272.07,United Kingdom,6,0
16947.0,166.85999999999999,United Kingdom,10,0
16948.0,79.01,United Kingdom,7,0
16949.0,508.8,United Kingdom,7,0
16950.0,389.54,United Kingdom,12,0
16951.0,126.1,United Kingdom,4,0
16952.0,311.88,United Kingdom,5,0
16953.0,2.08,United Kingdom,1,0
16954.0,556.02,United Kingdom,21,0
16955.0,208.56,United Kingdom,9,0
16956.0,84.07,United Kingdom,2,0
16957.0,53.27,United Kingdom,2,0
16958.0,181.92000000000002,United Kingdom,1,0
16959.0,21.05,United Kingdom,1,0
16960.0,932.79,United Kingdom,9,0
16961.0,182.92,United Kingdom,6,0
16962.0,40.24,United Kingdom,1,0
16963.0,23.400000000000002,United Kingdom,1,0
16964.0,27.3,United Kingdom,2,0
16965.0,60.730000000000004,United Kingdom,1,0
16966.0,42.72,United Kingdom,10,0
16967.0,23.95,United Kingdom,1,0
16968.0,86.91,United Kingdom,2,0
16969.0,100.05,United Kingdom,3,0
16970.0,11.9,United Kingdom,1,0
16971.0,443.19,United Kingdom,2,0
16972.0,398.9,United Kingdom,2,0
16973.0,12.7,United Kingdom,1,0
16974.0,42.5,United Kingdom,2,0
16975.0,114.85,United Kingdom,5,0
16976.0,12.01,United Kingdom,1,0
16977.0,147.6,United Kingdom,4,0
16978.0,220.95,United Kingdom,3,0
16979.0,473.23,United Kingdom,12,0
16980.0,257.0,United Kingdom,3,0
16981.0,4620.86,United Kingdom,1,3
16982.0,53.97,United Kingdom,1,0
16983.0,735.73,United Kingdom,12,0
16984.0,4391.15,United Kingdom,19,3
16985.0,2360.41,United Kingdom,26,3
16986.0,707.6999999999999,United Kingdom,11,0
16987.0,1144.08,United Kingdom,12,0
16988.0,107.14,United Kingdom,2,0
16989.0,18.0,United Kingdom,6,0
16990.0,3.44,United Kingdom,2,0
16991.0,169.05,United Kingdom,1,0
16992.0,1500.14,United Kingdom,15,0
16993.0,233.85,United Kingdom,3,0
16994.0,779.32,United Kingdom,1,0
16995.0,2.5,United Kingdom,1,0
16996.0,246.45000000000002,United Kingdom,13,0
16997.0,23.4,United Kingdom,3,0
16998.0,27.63,United Kingdom,7,0
16999.0,55.83,United Kingdom,2,0
17000.0,48.92,United Kingdom,2,0
17001.0,806.98,United Kingdom,19,0
17002.0,287.79,United Kingdom,8,0
17003.0,234.0,United Kingdom,4,0
17004.0,178.85,United Kingdom,4,0
17005.0,44.56,United Kingdom,3,0
17006.0,426.12,United Kingdom,8,0
17007.0,238.55,United Kingdom,8,0
17008.0,3.39,United Kingdom,1,0
17009.0,19.0,United Kingdom,1,0
17010.0,33.0,United Kingdom,2,0
17011.0,47.03,United Kingdom,4,0
17012.0,89.04,United Kingdom,1,0
17013.0,3224.76,United Kingdom,2,3
17014.0,221.23,United Kingdom,4,0
17015.0,307.52,United Kingdom,3,0
17016.0,154.51,United Kingdom,1,0
17017.0,6664.95,United Kingdom,41,3
17018.0,215.82,United Kingdom,6,0
17019.0,1458.01,United Kingdom,13,0
17020.0,111.78999999999999,United Kingdom,2,0
17021.0,139.49,United Kingdom,6,0
17022.0,40.36,United Kingdom,2,0
17023.0,126.92999999999999,United Kingdom,3,0
17024.0,4.15,United Kingdom,3,0
17025.0,72.14,United Kingdom,5,0
17026.0,32.69,United Kingdom,3,0
17027.0,641.39,United Kingdom,10,0
17028.0,327.19,United Kingdom,3,0
17029.0,66.66,United Kingdom,7,0
17030.0,29.28,United Kingdom,1,0
17031.0,90.1,United Kingdom,6,0
17032.0,1571.1,United Kingdom,13,3
17033.0,128.59,United Kingdom,4,0
17034.0,185.22,United Kingdom,7,0
17035.0,128.15,United Kingdom,5,0
17036.0,59.15,United Kingdom,1,0
17037.0,213.06,United Kingdom,2,0
17038.0,201.91,United Kingdom,2,0
17039.0,172.94,United Kingdom,1,0
17040.0,51.199999999999996,United Kingdom,2,0
17041.0,283.18,United Kingdom,7,0
17042.0,178.63,United Kingdom,5,0
17043.0,699.4399999999999,United Kingdom,8,0
17044.0,605.64,United Kingdom,16,0
17045.0,292.46000000000004,United Kingdom,5,0
17046.0,150.67,United Kingdom,5,0
17047.0,493.64,United Kingdom,6,0
17048.0,344.06,United Kingdom,11,0
17049.0,2571.58,United Kingdom,25,3
17050.0,1550.67,United Kingdom,12,3
17051.0,275.33,United Kingdom,4,0
17052.0,171.47,United Kingdom,1,0
17053.0,60.589999999999996,United Kingdom,2,0
17054.0,397.28000000000003,United Kingdom,6,0
17055.0,92.0,United Kingdom,1,0
17056.0,33.0,United Kingdom,1,0
17057.0,147.07,United Kingdom,1,0
17058.0,233.45,United Kingdom,3,0
17059.0,2207.42,United Kingdom,10,3
17060.0,8.86,United Kingdom,1,0
17061.0,512.47,United Kingdom,12,0
17062.0,369.42,United Kingdom,7,0
17063.0,557.28,United Kingdom,23,0
17064.0,228.64000000000001,United Kingdom,3,0
17065.0,152.95,United Kingdom,3,0
17066.0,48.92,United Kingdom,1,0
17067.0,28.07,United Kingdom,3,0
17068.0,2552.49,United Kingdom,49,3
17069.0,813.37,United Kingdom,21,0
17070.0,252.32,United Kingdom,2,0
17071.0,782.59,United Kingdom,20,0
17072.0,38.32,United Kingdom,1,0
17073.0,543.5,United Kingdom,4,0
17074.0,41.2,United Kingdom,1,0
17075.0,803.05,United Kingdom,11,0
17076.0,212.71,United Kingdom,6,0
17077.0,8.5,United Kingdom,1,0
17078.0,16.87,United Kingdom,2,0
17079.0,9.9,United Kingdom,1,0
17080.0,118.47999999999999,United Kingdom,8,0
17081.0,730.24,United Kingdom,6,0
17082.0,565.05,United Kingdom,6,0
17083.0,289.86,United Kingdom,11,0
17084.0,816.86,United Kingdom,4,0
17085.0,2851.69,United Kingdom,32,3
17086.0,207.45,United Kingdom,6,0
17087.0,38.44,United Kingdom,1,0
17088.0,438.04,United Kingdom,4,0
17089.0,15.4,United Kingdom,1,0
17090.0,259.68,United Kingdom,15,0
17091.0,1452.69,United Kingdom,23,0
17092.0,940.5,United Kingdom,14,0
17093.0,39.69,United Kingdom,1,0
17094.0,45.1,United Kingdom,3,0
17095.0,681.83,United Kingdom,12,0
17096.0,901.46,United Kingdom,17,0
17097.0,798.86,Spain,10,0
17098.0,110.38,United Kingdom,3,0
17099.0,127.12,United Kingdom,1,0
17100.0,126.32,United Kingdom,2,0
17101.0,253.55,United Kingdom,7,0
17102.0,12.75,United Kingdom,1,0
17103.0,53.980000000000004,United Kingdom,1,0
17104.0,86.39,United Kingdom,1,0
17105.0,175.01,United Kingdom,2,0
17106.0,238.94,United Kingdom,1,0
17107.0,2186.71,United Kingdom,13,3
17108.0,47.25,United Kingdom,1,0
17109.0,356.72,United Kingdom,10,0
17110.0,212.9,United Kingdom,3,0
17111.0,79.57,United Kingdom,2,0
17112.0,98.82000000000001,United Kingdom,1,0
17113.0,724.28,United Kingdom,8,0
17114.0,696.83,United Kingdom,10,0
17115.0,670.81,United Kingdom,13,0
17116.0,72.13,United Kingdom,1,0
17117.0,35.7,United Kingdom,1,0
17118.0,13.579999999999998,United Kingdom,1,0
17119.0,131.96,United Kingdom,3,0
17120.0,79.13,United Kingdom,1,0
17121.0,44.839999999999996,United Kingdom,1,0
17122.0,51.71,United Kingdom,4,0
17123.0,84.39,United Kingdom,3,0
17124.0,109.94,United Kingdom,1,0
17125.0,138.74,United Kingdom,1,0
17126.0,1007.04,United Kingdom,11,0
17127.0,151.94,United Kingdom,5,0
17128.0,55.79,United Kingdom,1,0
17129.0,13.45,United Kingdom,1,0
17130.0,18.38,United Kingdom,1,0
17131.0,471.6,United Kingdom,5,0
17132.0,255.46,United Kingdom,2,0
17133.0,123.06,United Kingdom,13,0
17134.0,203.55,United Kingdom,3,0
17135.0,452.78000000000003,United Kingdom,11,0
17136.0,39.26,United Kingdom,1,0
17137.0,377.11,United Kingdom,6,0
17138.0,1009.11,United Kingdom,7,0
17139.0,2991.59,United Kingdom,29,3
17140.0,50.05,United Kingdom,1,0
17141.0,509.71,United Kingdom,4,0
17142.0,591.65,United Kingdom,4,0
17143.0,416.14,United Kingdom,2,0
17144.0,253.24,United Kingdom,2,0
17145.0,544.15,United Kingdom,7,0
17146.0,1381.6,United Kingdom,16,0
17147.0,653.88,United Kingdom,16,0
17148.0,14.58,United Kingdom,1,0
17149.0,47.7,United Kingdom,1,0
17150.0,464.79,United Kingdom,6,0
17151.0,22.3,United Kingdom,1,0
17152.0,68.96000000000001,United Kingdom,5,0
17153.0,39.05,United Kingdom,1,0
17154.0,25.46,United Kingdom,1,0
17155.0,138.96,United Kingdom,7,0
17156.0,87.12,United Kingdom,2,0
17157.0,425.3,United Kingdom,20,0
17158.0,415.94,United Kingdom,6,0
17159.0,365.36,United Kingdom,6,0
17160.0,1067.76,United Kingdom,18,0
17161.0,132.43,United Kingdom,1,0
17162.0,406.57,United Kingdom,11,0
17163.0,50.01,United Kingdom,4,0
17164.0,359.27,United Kingdom,8,0
17165.0,441.19,United Kingdom,8,0
17166.0,49.28,United Kingdom,3,0
17167.0,247.29,United Kingdom,3,0
17168.0,68.85,United Kingdom,1,0
17169.0,251.91,United Kingdom,6,0
17170.0,23.72,United Kingdom,3,0
17171.0,101.72,United Kingdom,2,0
17172.0,50.84,United Kingdom,6,0
17173.0,330.45,United Kingdom,9,0
17174.0,6.65,United Kingdom,1,0
17175.0,270.72,United Kingdom,5,0
17176.0,97.42,United Kingdom,3,0
17177.0,98.55,United Kingdom,1,0
17178.0,168.39000000000001,United Kingdom,1,0
17179.0,362.45,United Kingdom,6,0
17180.0,830.04,United Kingdom,14,0
17181.0,132.21,United Kingdom,3,0
17182.0,35.7,United Kingdom,2,0
17183.0,318.52,United Kingdom,8,0
17184.0,55.33,United Kingdom,2,0
17185.0,87.81,United Kingdom,3,0
17186.0,1.44,United Kingdom,2,0
17187.0,61.879999999999995,United Kingdom,2,0
17188.0,514.81,United Kingdom,17,0
17189.0,283.27,United Kingdom,5,0
17190.0,971.29,United Kingdom,8,0
17191.0,1642.0,United Kingdom,16,3
17192.0,63.269999999999996,United Kingdom,1,0
17193.0,125.55,United Kingdom,12,0
17194.0,222.4,United Kingdom,3,0
17195.0,49.49,United Kingdom,1,0
17196.0,250.95,United Kingdom,1,0
17197.0,159.76,United Kingdom,1,0
17198.0,511.49,United Kingdom,3,0
17199.0,7.19,United Kingdom,1,0
17200.0,53.730000000000004,United Kingdom,4,0
17201.0,462.83,United Kingdom,5,0
17202.0,23.5,United Kingdom,1,0
17203.0,520.53,United Kingdom,10,0
17204.0,794.66,United Kingdom,15,0
17205.0,30.08,United Kingdom,3,0
17206.0,19.52,United Kingdom,1,0
17207.0,130.67,United Kingdom,1,0
17208.0,45.84,United Kingdom,1,0
17209.0,104.25,United Kingdom,3,0
17210.0,72.94,United Kingdom,1,0
17211.0,1137.54,United Kingdom,15,0
17212.0,50.7,United Kingdom,3,0
17213.0,1194.84,United Kingdom,20,0
17214.0,628.17,United Kingdom,7,0
17215.0,27.7,United Kingdom,1,0
17216.0,42.85,United Kingdom,1,0
17217.0,86.05,United Kingdom,2,0
17218.0,1459.63,United Kingdom,18,0
17219.0,84.79,United Kingdom,2,0
17220.0,1625.68,United Kingdom,21,3
17221.0,286.65,United Kingdom,5,0
17222.0,345.74,United Kingdom,6,0
17223.0,466.1,United Kingdom,3,0
17224.0,57.14,United Kingdom,1,0
17225.0,16.3,United Kingdom,1,0
17226.0,157.79,United Kingdom,3,0
17227.0,154.98,United Kingdom,12,0
17228.0,650.9,United Kingdom,13,0
17229.0,94.42,United Kingdom,2,0
17230.0,916.18,United Kingdom,23,0
17231.0,3652.0,United Kingdom,35,3
17232.0,95.63,United Kingdom,2,0
17233.0,164.77,United Kingdom,3,0
17234.0,51.77,United Kingdom,1,0
17235.0,280.82,United Kingdom,8,0
17236.0,561.55,United Kingdom,12,0
17237.0,254.5,United Kingdom,4,0
17238.0,3437.47,United Kingdom,32,3
17239.0,118.25,United Kingdom,6,0
17240.0,11.35,United Kingdom,1,0
17241.0,794.28,United Kingdom,12,0
17242.0,180.29,United Kingdom,5,0
17243.0,4942.29,United Kingdom,80,3
17244.0,298.22,United Kingdom,5,0
17245.0,47.24,United Kingdom,2,0
17246.0,22.41,United Kingdom,2,0
17247.0,180.51,United Kingdom,1,0
17248.0,262.45,United Kingdom,2,0
17249.0,39.75,United Kingdom,1,0
17250.0,171.8,United Kingdom,2,0
17251.0,290.97,United Kingdom,4,0
17252.0,241.24,United Kingdom,2,0
17253.0,101.06,United Kingdom,1,0
17254.0,235.74,United Kingdom,3,0
17255.0,391.71,United Kingdom,4,0
17256.0,67.36,United Kingdom,5,0
17257.0,30.7,United Kingdom,2,0
17258.0,142.85,United Kingdom,2,0
17259.0,854.85,United Kingdom,6,0
17260.0,61.150000000000006,United Kingdom,1,0
17261.0,113.34,United Kingdom,1,0
17262.0,98.65,United Kingdom,11,0
17263.0,46.26,United Kingdom,1,0
17264.0,132.45,United Kingdom,1,0
17265.0,295.68,United Kingdom,2,0
17266.0,350.92,United Kingdom,5,0
17267.0,129.25,United Kingdom,2,0
17268.0,73.89,United Kingdom,11,0
17269.0,331.38,United Kingdom,1,0
17270.0,135.34,United Kingdom,2,0
17271.0,143.56,United Kingdom,1,0
17272.0,215.95,United Kingdom,5,0
17273.0,20.9,United Kingdom,1,0
17274.0,221.79,United Kingdom,2,0
17275.0,85.61,United Kingdom,1,0
17276.0,176.24,United Kingdom,2,0
17277.0,231.26,United Kingdom,2,0
17278.0,75.9,United Kingdom,2,0
17279.0,60.629999999999995,United Kingdom,1,0
17280.0,10.08,United Kingdom,1,0
17281.0,16.9,United Kingdom,6,0
17282.0,550.56,United Kingdom,5,0
17283.0,35.230000000000004,United Kingdom,1,0
17284.0,1311.28,United Kingdom,11,0
17285.0,223.79,United Kingdom,2,0
17286.0,177.67,United Kingdom,3,0
17287.0,1700.3,United Kingdom,23,3
17288.0,885.02,United Kingdom,11,0
17289.0,648.41,United Kingdom,11,0
17290.0,554.37,United Kingdom,8,0
17291.0,7.65,United Kingdom,1,0
17292.0,71.77,United Kingdom,2,0
17293.0,667.58,United Kingdom,17,0
17294.0,45.88,United Kingdom,2,0
17295.0,203.53,United Kingdom,3,0
17296.0,128.4,United Kingdom,1,0
17297.0,112.48,United Kingdom,1,0
17298.0,125.13,United Kingdom,6,0
17299.0,212.84,United Kingdom,6,0
17300.0,88.92999999999999,United Kingdom,2,0
17301.0,222.07,United Kingdom,2,0
17302.0,213.72,United Kingdom,6,0
17303.0,155.87,United Kingdom,1,0
17304.0,15.84,United Kingdom,1,0
17305.0,27.63,United Kingdom,1,0
17306.0,112.87,United Kingdom,23,0
17307.0,113.37,United Kingdom,15,0
17308.0,6.21,United Kingdom,2,0
17309.0,122.9,United Kingdom,3,0
17310.0,5.1,United Kingdom,2,0
17311.0,346.24,United Kingdom,7,0
17312.0,32.27,United Kingdom,3,0
17313.0,59.300000000000004,United Kingdom,2,0
17314.0,734.13,United Kingdom,22,0
17315.0,2284.73,United Kingdom,49,3
17316.0,99.10000000000001,United Kingdom,1,0
17317.0,31.14,United Kingdom,5,0
17318.0,66.07,United Kingdom,1,0
17319.0,6.15,United Kingdom,1,0
17320.0,728.39,United Kingdom,6,0
17321.0,885.99,United Kingdom,6,0
17322.0,380.14,United Kingdom,7,0
17323.0,456.14,United Kingdom,14,0
17324.0,354.74,United Kingdom,13,0
17325.0,121.00999999999999,United Kingdom,3,0
17326.0,270.53000000000003,United Kingdom,2,0
17327.0,18.66,United Kingdom,2,0
17328.0,11.3,United Kingdom,1,0
17329.0,306.14,United Kingdom,5,0
17330.0,86.83,United Kingdom,4,0
17331.0,10.95,United Kingdom,1,0
17332.0,244.47,United Kingdom,5,0
17333.0,49.62,United Kingdom,1,0
17334.0,77.87,United Kingdom,4,0
17335.0,122.23,United Kingdom,2,0
17336.0,1.69,United Kingdom,1,0
17337.0,1264.35,United Kingdom,7,0
17338.0,3792.93,United Kingdom,20,3
17339.0,47.47,United Kingdom,4,0
17340.0,3045.52,United Kingdom,30,3
17341.0,899.79,United Kingdom,5,0
17342.0,258.06,United Kingdom,7,0
17343.0,324.56,United Kingdom,6,0
17344.0,193.69,United Kingdom,3,0
17345.0,498.29,United Kingdom,12,0
17346.0,2318.72,United Kingdom,27,3
17347.0,1.06,United Kingdom,1,0
17348.0,802.89,United Kingdom,9,0
17349.0,218.04,United Kingdom,5,0
17350.0,405.451,United Kingdom,8,0
17351.0,386.34000000000003,United Kingdom,12,0
17352.0,17.25,United Kingdom,1,0
17353.0,34.1,United Kingdom,7,0
17354.0,209.95,United Kingdom,4,0
17355.0,77.18,United Kingdom,1,0
17356.0,122.55,United Kingdom,5,0
17357.0,155.47,United Kingdom,2,0
17358.0,451.1,United Kingdom,5,0
17359.0,101.46,United Kingdom,2,0
17360.0,728.22,United Kingdom,7,0
17361.0,213.71,United Kingdom,5,0
17362.0,442.6,United Kingdom,8,0
17363.0,81.5,United Kingdom,3,0
17364.0,3194.21,United Kingdom,31,3
17365.0,1547.98,United Kingdom,16,3
17366.0,391.68,United Kingdom,3,0
17367.0,64.47,United Kingdom,1,0
17368.0,712.18,United Kingdom,16,0
17369.0,0.85,United Kingdom,1,0
17370.0,46.1,United Kingdom,4,0
17371.0,419.16,United Kingdom,6,0
17372.0,1944.8,United Kingdom,31,3
17373.0,158.04,United Kingdom,7,0
17374.0,282.12,United Kingdom,4,0
17375.0,258.4,United Kingdom,5,0
17376.0,169.28,United Kingdom,4,0
17377.0,5386.54,United Kingdom,91,3
17378.0,21.9,United Kingdom,2,0
17379.0,113.86,United Kingdom,1,0
17380.0,27.5,United Kingdom,4,0
17381.0,255.82,United Kingdom,39,0
17382.0,52.11,United Kingdom,8,0
17383.0,105.88,United Kingdom,2,0
17384.0,65.09,United Kingdom,3,0
17385.0,90.24,United Kingdom,1,0
17386.0,69.03,United Kingdom,7,0
17387.0,188.58,United Kingdom,2,0
17388.0,149.37,United Kingdom,11,0
17389.0,2447.38,United Kingdom,77,3
17390.0,32.25,United Kingdom,1,0
17391.0,3.18,United Kingdom,2,0
17392.0,261.08,United Kingdom,3,0
17393.0,138.5,United Kingdom,2,0
17394.0,13.77,United Kingdom,1,0
17395.0,6.25,United Kingdom,1,0
17396.0,233.88,United Kingdom,16,0
17397.0,413.16,United Kingdom,3,0
17398.0,183.98,United Kingdom,3,0
17399.0,25111.09,United Kingdom,1,1
17400.0,1689.46,United Kingdom,8,3
17401.0,53.15,United Kingdom,1,0
17402.0,877.8199999999999,United Kingdom,26,0
17403.0,173.78,United Kingdom,2,0
17404.0,633.45,Sweden,28,0
17405.0,297.1,United Kingdom,5,0
17406.0,1471.18,United Kingdom,18,0
17407.0,52.9,United Kingdom,1,0
17408.0,50.18,United Kingdom,4,0
17409.0,367.18,United Kingdom,10,0
17410.0,223.33,United Kingdom,5,0
17411.0,307.93,United Kingdom,9,0
17412.0,1161.52,United Kingdom,19,0
17413.0,37.42,United Kingdom,2,0
17414.0,9.92,United Kingdom,6,0
17415.0,195.53,United Kingdom,1,0
17416.0,1784.43,United Kingdom,25,3
17417.0,43.64,United Kingdom,1,0
17418.0,103.51,United Kingdom,3,0
17419.0,1218.22,United Kingdom,20,0
17420.0,216.34,United Kingdom,8,0
17421.0,105.51,United Kingdom,3,0
17422.0,466.97,United Kingdom,20,0
17423.0,86.93,United Kingdom,5,0
17424.0,176.96,United Kingdom,1,0
17425.0,114.85,United Kingdom,2,0
17426.0,1330.14,United Kingdom,17,0
17427.0,8.33,United Kingdom,1,0
17428.0,2570.3,United Kingdom,51,3
17429.0,220.49,United Kingdom,7,0
17430.0,100.18,United Kingdom,4,0
17431.0,84.33,United Kingdom,1,0
17432.0,690.49,United Kingdom,9,0
17433.0,239.42,United Kingdom,2,0
17434.0,392.2,United Kingdom,9,0
17435.0,65.2,United Kingdom,1,0
17436.0,61.66,United Kingdom,7,0
17437.0,186.66,United Kingdom,1,0
17438.0,357.01,United Kingdom,6,0
17439.0,17.71,United Kingdom,1,0
17440.0,9.09,United Kingdom,6,0
17441.0,43.07,United Kingdom,1,0
17442.0,796.14,United Kingdom,23,0
17443.0,1.06,Canada,1,0
17444.0,883.9000000000001,Canada,3,0
17445.0,506.51,United Kingdom,1,0
17446.0,6.95,United Kingdom,2,0
17447.0,60.92,United Kingdom,2,0
17448.0,6703.13,United Kingdom,54,3
17449.0,1816.1,United Kingdom,14,3
17450.0,3609.32,United Kingdom,61,3
17451.0,256.29,United Kingdom,10,0
17452.0,227.28,United Kingdom,1,0
17453.0,65.03999999999999,United Kingdom,2,0
17454.0,378.48,United Kingdom,11,0
17455.0,22.6,United Kingdom,1,0
17456.0,225.86,United Kingdom,2,0
17457.0,204.55,United Kingdom,18,0
17458.0,213.63,United Kingdom,2,0
17459.0,212.81,United Kingdom,2,0
17460.0,588.55,United Kingdom,21,0
17461.0,266.42,United Kingdom,3,0
17462.0,109.18,United Kingdom,3,0
17463.0,910.9,United Kingdom,9,0
17464.0,111.01,United Kingdom,4,0
17465.0,445.95,United Kingdom,9,0
17466.0,192.33,United Kingdom,2,0
17467.0,26.5,United Kingdom,1,0
17468.0,8.4,United Kingdom,3,0
17469.0,947.9,United Kingdom,22,0
17470.0,266.29,United Kingdom,11,0
17471.0,53.3,United Kingdom,1,0
17472.0,523.4300000000001,United Kingdom,4,0
17473.0,113.55,United Kingdom,3,0
17474.0,36.05,United Kingdom,1,0
17475.0,24.87,United Kingdom,1,0
17476.0,217.09,United Kingdom,4,0
17477.0,279.43,United Kingdom,5,0
17478.0,138.03,United Kingdom,2,0
17479.0,35.94,United Kingdom,1,0
17480.0,110.37,United Kingdom,3,0
17481.0,215.3,United Kingdom,5,0
17482.0,234.39,United Kingdom,2,0
17483.0,94.35000000000001,United Kingdom,4,0
17484.0,32.81,United Kingdom,2,0
17485.0,22.1,United Kingdom,1,0
17486.0,69.51,United Kingdom,1,0
17487.0,48.5,United Kingdom,1,0
17488.0,55.7,United Kingdom,1,0
17489.0,31.23,United Kingdom,2,0
17490.0,369.68,United Kingdom,13,0
17491.0,540.03,United Kingdom,18,0
17492.0,148.58,United Kingdom,3,0
17493.0,23.19,United Kingdom,1,0
17494.0,12.85,United Kingdom,1,0
17495.0,216.0,United Kingdom,4,0
17496.0,324.48,United Kingdom,5,0
17497.0,50.35,United Kingdom,2,0
17498.0,34.33,United Kingdom,1,0
17499.0,211.25,United Kingdom,3,0
17500.0,271.5,United Kingdom,3,0
17501.0,62.9,United Kingdom,2,0
17502.0,78.67,United Kingdom,4,0
17503.0,88.45,United Kingdom,2,0
17504.0,1059.21,United Kingdom,19,0
17505.0,330.79,United Kingdom,5,0
17506.0,56.71,United Kingdom,2,0
17507.0,234.23,United Kingdom,2,0
17508.0,680.86,Greece,9,0
17509.0,835.32,United Kingdom,11,0
17510.0,67.66,United Kingdom,2,0
17511.0,5358.26,United Kingdom,85,3
17512.0,384.45,United Kingdom,20,0
17513.0,58.57,United Kingdom,3,0
17514.0,202.0,United Kingdom,2,0
17515.0,898.97,United Kingdom,9,0
17516.0,516.97,United Kingdom,6,0
17517.0,27.92,United Kingdom,1,0
17518.0,184.05,United Kingdom,2,0
17519.0,793.04,United Kingdom,17,0
17520.0,98.92999999999999,United Kingdom,1,0
17521.0,213.13,United Kingdom,6,0
17522.0,141.95,United Kingdom,5,0
17523.0,103.22999999999999,United Kingdom,4,0
17524.0,91.9,United Kingdom,4,0
17525.0,131.4,United Kingdom,3,0
17526.0,611.04,United Kingdom,16,0
17527.0,171.85999999999999,United Kingdom,6,0
17528.0,867.84,United Kingdom,11,0
17529.0,305.46,United Kingdom,2,0
17530.0,1332.22,United Kingdom,13,0
17531.0,295.59,United Kingdom,9,0
17532.0,10.47,United Kingdom,1,0
17533.0,1.45,United Kingdom,1,0
17534.0,254.98,United Kingdom,5,0
17535.0,19.15,United Kingdom,1,0
17536.0,72.53999999999999,United Kingdom,3,0
17537.0,199.53,United Kingdom,2,0
17538.0,10.74,United Kingdom,1,0
17539.0,574.79,United Kingdom,7,0
17540.0,206.9,United Kingdom,7,0
17541.0,109.37,United Kingdom,1,0
17542.0,148.14,United Kingdom,3,0
17543.0,45.2,United Kingdom,1,0
17544.0,312.23,United Kingdom,3,0
17545.0,704.3100000000001,United Kingdom,6,0
17546.0,648.05,United Kingdom,1,0
17547.0,166.3,United Kingdom,4,0
17548.0,94.33,United Kingdom,6,0
17549.0,10.6,United Kingdom,2,0
17550.0,1112.16,United Kingdom,10,0
17551.0,109.27,United Kingdom,1,0
17552.0,417.29,United Kingdom,16,0
17553.0,17.2,United Kingdom,4,0
17554.0,269.23,United Kingdom,5,0
17555.0,537.14,United Kingdom,5,0
17556.0,46.64,United Kingdom,2,0
17557.0,100.37,United Kingdom,4,0
17558.0,125.92,United Kingdom,1,0
17559.0,9.44,United Kingdom,1,0
17560.0,127.76,United Kingdom,9,0
17561.0,498.21,United Kingdom,4,0
17562.0,123.25,United Kingdom,8,0
17563.0,94.07000000000001,United Kingdom,5,0
17564.0,182.4,United Kingdom,3,0
17565.0,85.39,United Kingdom,1,0
17566.0,403.4,United Kingdom,2,0
17567.0,584.92,United Kingdom,11,0
17568.0,98.98,United Kingdom,1,0
17569.0,97.24,United Kingdom,1,0
17570.0,200.0,United Kingdom,2,0
17571.0,952.1,United Kingdom,5,0
17572.0,95.69,United Kingdom,10,0
17573.0,58.02,United Kingdom,4,0
17574.0,26.529999999999998,United Kingdom,1,0
17575.0,30.799999999999997,United Kingdom,1,0
17576.0,3036.33,United Kingdom,45,3
17577.0,51.9,United Kingdom,2,0
17578.0,239.46,United Kingdom,10,0
17579.0,331.35,United Kingdom,5,0
17580.0,255.03,United Kingdom,5,0
17581.0,2928.28,United Kingdom,53,3
17582.0,389.25,United Kingdom,6,0
17583.0,19.65,United Kingdom,1,0
17584.0,513.83,United Kingdom,7,0
17585.0,716.3,United Kingdom,7,0
17586.0,23.8,United Kingdom,1,0
17587.0,146.13,United Kingdom,1,0
17588.0,342.98,United Kingdom,9,0
17589.0,3326.38,United Kingdom,21,3
17590.0,536.35,United Kingdom,3,0
17591.0,1010.7,United Kingdom,9,0
17592.0,103.1,United Kingdom,2,0
17593.0,1135.36,United Kingdom,15,0
17594.0,227.85,United Kingdom,4,0
17595.0,207.31,United Kingdom,2,0
17596.0,1089.78,United Kingdom,14,0
17597.0,429.58,United Kingdom,7,0
17598.0,32.69,United Kingdom,1,0
17599.0,22.95,United Kingdom,3,0
17600.0,45.9,United Kingdom,1,0
17601.0,181.26,United Kingdom,2,0
17602.0,1907.49,United Kingdom,18,3
17603.0,1493.1000000000001,United Kingdom,11,0
17604.0,485.7,United Kingdom,6,0
17605.0,28.75,United Kingdom,1,0
17606.0,13.3,United Kingdom,1,0
17607.0,53.68,United Kingdom,1,0
17608.0,200.82,United Kingdom,4,0
17609.0,851.59,United Kingdom,14,0
